"ACCELX","ACCELY","ACCELZ","ANALOGINPUT1","ANALOGINPUT2","ANALOGIP1","ANALOGIP2","BACKUPBATTERYVOLTAGE","CELLID","CRANKON","CREATEDTIMESTAMP","DEFLEVEL","DEFQUALITY","DEFTANKCAPACITY","DIGITALINPUTSTATUS","DIGITALIPSTATUS","FUEL","FUELLEVEL1","FUELLEVEL2","GPSACCURACYALT","GPSACCURACYLAT","GPSACCURACYLONG","GPSALT","GPSCOURSEANGLE","GPSDISTANCE","GPSDISTANCEIN","GPSFIX","GPSLAT","GPSLATDIR","GPSLONG","GPSLONGDIR","GPSSIGNALQUALITY","GSMNETWORKTYPE","GYROX","GYROY","GYROZ","HEADERTIMESTAMP","HEADER_PACKET_STATUS","ID","IGNITIONON","LAC","MNC","NMRNEIGHBOURING1CELLID","NMRNEIGHBOURING2CELLID","NMRNEIGHBOURING3CELLID","NMRNEIGHBOURING4CELLID","NOOFFUELTANKS","NOOFSATAVAILABLEFORFIX","NOOFSATFORFIX","ODOMETER","PACKETSTATUS","PRIMARYFUELTANKCAPACITY","RESERVED1","RESERVED2","RESERVED3","SECONDARYFUELTANKCAPACITY","VEHICLEBATTERYVOLTAGE","VEHICLESPEED","VIN"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 16:23:47.805","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 16:23:47.806","0","1311467278","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 16:23:37.805","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 16:23:37.805","0","1311466907","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 16:23:27.805","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 16:23:27.805","0","1311466617","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 16:23:17.805","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 16:23:17.805","0","1311465996","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 16:23:07.804","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 16:23:07.804","0","1311465709","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 16:22:57.804","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 16:22:57.804","0","1311465426","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 16:22:47.803","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 16:22:47.804","0","1311464301","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 16:22:37.803","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 16:22:37.804","0","1311463876","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 16:22:27.803","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 16:22:27.803","0","1311463438","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 16:22:17.801","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 16:22:17.801","0","1311462955","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 16:22:07.801","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 16:22:07.801","0","1311462687","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 16:21:57.801","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 16:21:57.801","0","1311462295","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 16:21:47.801","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 16:21:47.801","0","1311461037","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 16:21:37.791","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 16:21:37.791","0","1311460556","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 16:21:27.791","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 16:21:27.791","0","1311460184","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 16:20:32.732","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 16:20:32.732","0","1311456661","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 16:20:22.732","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 16:20:22.732","0","1311456349","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 16:20:12.74","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 16:20:12.74","0","1311455822","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 16:20:02.721","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 16:20:02.721","0","1311455412","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 16:19:52.721","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 16:19:52.721","0","1311454575","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 16:19:42.72","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 16:19:42.72","0","1311453999","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 16:19:32.72","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 16:19:32.72","0","1311453339","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 16:19:22.72","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 16:19:22.72","0","1311453153","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 16:19:12.719","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 16:19:12.72","0","1311452713","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 16:19:02.72","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 16:19:02.72","0","1311452244","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 16:18:52.72","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 16:18:52.72","0","1311451574","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 16:18:42.713","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 16:18:42.713","0","1311450936","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 16:18:32.713","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 16:18:32.713","0","1311450052","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 16:18:22.712","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 16:18:22.712","0","1311449654","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 16:18:12.712","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 16:18:12.712","0","1311449180","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 16:18:02.712","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 16:18:02.712","0","1311448828","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 16:17:52.709","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 16:17:52.709","0","1311448181","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 16:17:42.708","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 16:17:42.708","0","1311447351","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 16:17:32.708","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 16:17:32.708","0","1311446801","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 16:17:22.715","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 16:17:22.716","0","1311446598","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 16:17:12.704","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 16:17:12.704","0","1311446217","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 16:17:02.704","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 16:17:02.704","0","1311445938","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 16:16:52.704","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 16:16:52.704","0","1311445169","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 16:16:42.7","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 16:16:42.7","0","1311444518","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
